ID,TARGET
1062,-0.4898021980883236
228,-0.8365206402589376
1010,-0.47719320394830483
1047,0.028504544517746012
24,1.276923351847082
431,0.5180612327632647
326,-0.1554881376600327
1002,0.012316899072358979
1874,-0.22743737920274193
131,0.5415536654720271
890,-0.06986178468951233
1801,0.1851842618877862
501,0.5887951419605177
16,-0.49391692297893947
1158,0.2581386090250313
1653,-0.1951343063171044
745,0.01991671591318392
428,-0.0546084021348874
495,-0.2522435574270257
778,-0.0672247168946447
524,0.22226425109844214
1460,-0.2830608441327133
341,0.28435157543176404
1489,0.4549341807821025
334,0.4198756167294758
123,0.40072861645622593
1946,0.45781999440452953
230,-0.0019728833848243893
629,0.09646472521926097
1626,0.368425459319207
173,-0.08098199826125582
893,0.783440113490312
492,0.10784720081459633
384,0.39100246800155364
43,0.44593614687000627
121,0.06897238761776801
591,-0.19301618216450822
704,-0.04089067077136915
249,0.3969887928187513
486,-0.21695246313721323
339,0.3159413751672864
278,0.9471936204558209
463,-0.03682899796880732
440,0.08188281297093372
217,0.3695008738109097
1349,0.578467415454203
191,0.5385137728021628
876,-0.07700667660574356
223,-0.13591408317468393
793,0.9189249372206577
1820,0.37538029837593123
707,0.6560622870640332
271,-0.055344978189027415
743,0.2574751645373743
569,0.4519428697413186
1236,-0.4511455059741337
758,0.05802165457841268
558,-0.09126343449946475
1154,0.10554616180275221
1311,0.11464651878910265
1932,1.1534256783195522
2119,-0.06724260810212562
1107,-0.31919046788009475
373,-0.26904486100789554
1619,0.14106859722460302
983,-0.41160614029335696
1082,0.34173633013685956
1058,0.38712437041893905
719,0.11745821592042263
742,-0.18755319184389083
782,0.23272251707699035
2079,-0.7314600920228065
1,0.4464692994892013
188,0.038091875394346
1966,0.5495222886329885
1038,0.28892567461981994
900,0.8704095407183129
855,-0.5672878663377565
417,0.27962617924960814
962,0.0023725838298014595
1687,-0.4634747181701878
1835,0.697874729141657
1369,0.04275427151649549
1629,0.05199769696876625
2103,0.6578369109776803
1041,-0.06430458196175763
790,-0.22566351571872512
1585,0.06481956981741932
335,0.3826209028945383
2040,-0.0004538537734372839
2023,0.6469083127930079
225,0.5491987404327363
1361,-0.11676134904485146
1490,0.623422776317318
2019,-0.564007919633626
1087,-0.05864818917677435
1594,-0.4714742744685237
1074,-0.04157692225291249
250,0.6806951745849058
1601,0.9137642748842049
555,-0.3614140638230502
383,0.00851412086058632
69,-0.9154241858512985
1164,0.5230501142466636
2018,-0.63305178882219
812,0.05645547356123545
109,0.8841804021614905
1043,0.1508519531771352
1112,-0.2154459905037652
1181,0.11939643892080777
1922,-0.2788552700198294
1184,0.23162939738733707
687,-0.033517866564313645
1280,0.0721727320925688
1683,-0.19046714781549143
11,0.3149619445475326
1979,0.18619068429196597
2127,-0.11468746826672616
740,0.21738828953563408
80,-0.01886199737497996
142,0.37472740011593325
768,0.41986935831003896
1539,0.667960592014907
1210,0.4981914703489581
1155,-0.006555395250342864
174,0.06353230345068742
738,-0.09587544660249359
2026,-0.3732891470763721
264,-0.5533566629542833
180,0.28756320608377384
883,-0.3258206791377488
1908,-0.13308944583099863
1359,0.327816624609285
1268,-0.26469238155050434
242,0.06450027237751588
1114,0.32353766132470446
792,0.30412886852215665
939,-0.4067777176318053
354,0.08719672420720355
452,0.10628651889185597
427,0.5418156109085657
1151,-0.2353349204095203
366,1.1178269822557114
35,-0.4005858351707022
74,-0.27700944766604163
698,0.30860141301294114
392,0.7489010987560063
1895,0.2123771114170968
155,0.013939888560004008
1720,-0.20753760370081592
1806,0.5044005565903844
1272,0.130127141848486
1753,-0.24881577289777687
562,0.4761294411046078
414,0.09932145276340858
1636,0.611062746218139
280,-0.12039524403610377
157,0.4876925587038828
434,-0.06440204751858593
872,0.13683343168429252
1808,0.06843451967393058
814,-0.34414265686335405
1833,-0.3436724021990196
2062,0.3273021459839673
29,0.07066105146241564
1724,-0.11694387516826785
447,-0.2829617362053898
622,0.24751386269998965
374,0.13337754177883987
688,0.788733781034668
669,0.4510112883846579
1303,0.12930046576697382
1919,0.30586240207409404
397,0.043012771550873276
2007,0.0004291711928009874
920,0.24319876423187992
1395,-0.6253042676390436
1247,0.6276281419263384
1603,0.8969081533651201
1814,0.15097676228581827
358,0.6976592702661565
514,0.07274632605135782
2000,-0.20291966721029173
120,-0.35615986869578736
1991,-0.16461617255743163
1438,-0.21477631008606776
573,-0.46566486780584015
1967,-0.030291436159063812
559,0.5283271301206551
416,0.14492452633129943
614,0.2247423068949786
253,-0.57979467955177
544,-0.33958093186323196
1794,0.2741035513530053
48,-0.1914877096646351
821,-0.15239692524185455
1770,-0.7067675606420323
904,-0.8811605674039336
140,0.7595240591381148
589,-0.20708373691584103
1534,-0.10677502862188964
1471,0.25050951010235933
672,0.24326989638572796
567,-0.3035631844575998
931,0.0863584683091967
82,0.3582787192408248
1450,-0.0846702180073101
769,-0.4222939055271454
7,0.16289679029654797
1515,-0.3172289279987736
152,0.28832098022610625
441,0.08093989928207507
1419,0.04160101349547708
211,-0.7340821569544521
1726,-0.13408256246912773
475,-0.12854396194498519
608,0.03847888626005341
190,0.5628639737069611
1341,0.9427840242201543
776,0.06401197502492453
1500,-0.3190828412080635
307,-0.1568362215486245
1340,0.15074989433890415
22,-0.18094146420948473
411,0.09186928848677181
668,-0.12203939802599026
426,-0.1861130844029464
525,0.0797733567958975
702,0.15113713486008604
305,-0.27066775409154653
450,0.09541740613207596
817,0.16144049572788322
879,0.28351164140803414
673,0.2702572250418808
1641,-0.35407758602648254
712,0.07394509946483693
1060,-0.11472304296576874
